"","symbol","recommend","url","year","month","day"
"730","YUM",TRUE,"http://finance.yahoo.com/q?s=YUM","2010","06","14"
"731","F-PS",TRUE,"http://finance.yahoo.com/q?s=F-PS","2010","06","14"
"732","MDRX",TRUE,"http://finance.yahoo.com/q?s=MDRX","2010","06","15"
"733","TM",FALSE,"http://finance.yahoo.com/q?s=TM","2010","06","15"
"734","F-PS",TRUE,"http://finance.yahoo.com/q?s=F-PS","2010","06","15"
"735","C",TRUE,"http://finance.yahoo.com/q?s=C","2010","06","15"
"736","BAC",TRUE,"http://finance.yahoo.com/q?s=BAC","2010","06","15"
"737","APC",FALSE,"http://finance.yahoo.com/q?s=APC","2010","06","15"
"738","DVN",TRUE,"http://finance.yahoo.com/q?s=DVN","2010","06","15"
"739","BP",FALSE,"http://finance.yahoo.com/q/pr?s=BP","2010","06","15"
"740","INTC",TRUE,"http://finance.yahoo.com/q?s=INTC","2010","06","15"
"741","ADCT",TRUE,"http://finance.yahoo.com/q?s=ADCT","2010","06","15"
"742","TLAB",TRUE,"http://finance.yahoo.com/q/pr?s=TLAB","2010","06","15"
"743","CRUS",TRUE,"http://finance.yahoo.com/q/pr?s=CRUS","2010","06","16"
"744","GS",TRUE,"http://finance.yahoo.com/q?s=GS","2010","06","16"
"745","DOX",TRUE,"http://finance.yahoo.com/q?s=DOX","2010","06","16"
"746","FSLR",FALSE,"http://finance.yahoo.com/q?s=FSLR","2010","06","16"
"747","PBCT",TRUE,"http://finance.yahoo.com/q/pr?s=PBCT","2010","06","16"
"748","VZ",TRUE,"http://finance.yahoo.com/q?s=VZ","2010","06","16"
"749","VOD",TRUE,"http://finance.yahoo.com/q?s=VOD","2010","06","16"
"750","NVDA",TRUE,"http://finance.yahoo.com/q/pr?s=NVDA","2010","06","16"
"751","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","06","17"
"752","SKX",TRUE,"http://finance.yahoo.com/q/pr?s=SKX","2010","06","17"
"753","DECK",TRUE,"http://finance.yahoo.com/q/pr?s=DECK","2010","06","17"
"754","LINE",FALSE,"http://finance.yahoo.com/q/pr?s=LINE","2010","06","17"
"755","NLY",TRUE,"http://finance.yahoo.com/q?s=NLY","2010","06","17"
"756","COV",FALSE,"http://finance.yahoo.com/q?s=COV","2010","06","17"
"757","NFLX",TRUE,"http://finance.yahoo.com/q/pr?s=NFLX","2010","06","17"
"758","C",TRUE,"http://finance.yahoo.com/q?s=C","2010","06","17"
"759","IBM",TRUE,"http://finance.yahoo.com/q?s=IBM","2010","06","17"
"760","EVEP",TRUE,"http://finance.yahoo.com/q?s=EVEP","2010","06","17"
"761","KMP",TRUE,"http://finance.yahoo.com/q/pr?s=KMP","2010","06","17"
"762","GLW",TRUE,"http://finance.yahoo.com/q?s=GLW","2010","06","17"
"763","XOM",TRUE,"http://finance.yahoo.com/q?s=XOM","2010","06","17"
"764","HOTT",TRUE,"http://finance.yahoo.com/q?s=HOTT","2010","06","17"
"765","BBBY",TRUE,"http://finance.yahoo.com/q?s=BBBY","2010","06","17"
"766","RIMM",TRUE,"http://finance.yahoo.com/q?s=RIMM","2010","06","17"
"767","MWE",TRUE,"http://finance.yahoo.com/q?s=MWE","2010","06","18"
"768","BP",FALSE,"http://finance.yahoo.com/q/pr?s=BP","2010","06","18"
"769","VRTX",TRUE,"http://finance.yahoo.com/q/pr?s=VRTX","2010","06","18"
"770","GMCR",FALSE,"http://finance.yahoo.com/q/pr?s=GMCR","2010","06","18"
"771","SJM",TRUE,"http://finance.yahoo.com/q/pr?s=SJM","2010","06","18"
"772","CREE",TRUE,"http://finance.yahoo.com/q/pr?s=CREE","2010","06","18"
"773","CRUS",TRUE,"http://finance.yahoo.com/q/pr?s=CRUS","2010","06","18"
"774","STD",TRUE,"http://finance.yahoo.com/q?s=STD","2010","06","18"
"775","S",TRUE,"http://finance.yahoo.com/q?s=S","2010","06","18"
"776","FAF",TRUE,"http://finance.yahoo.com/q/pr?s=FAF","2010","06","18"
"777","SPW",TRUE,"http://finance.yahoo.com/q?s=SPW","2010","06","18"
"778","AKAM",TRUE,"http://finance.yahoo.com/q?s=AKAM","2010","06","21"
"779","SNDK",TRUE,"http://finance.yahoo.com/q?s=SNDK","2010","06","21"
"780","PCS",TRUE,"http://finance.yahoo.com/q?s=PCS","2010","06","21"
"781","CRM",TRUE,"http://finance.yahoo.com/q/pr?s=CRM","2010","06","21"
"782","PXD",TRUE,"http://finance.yahoo.com/q?s=PXD","2010","06","21"
"783","TSLA",TRUE,"http://finance.yahoo.com/q?s=TSLA","2010","06","21"
"784","AAPL",TRUE,"http://finance.yahoo.com/q?s=AAPL","2010","06","21"
"785","BIDU",TRUE,"http://finance.yahoo.com/q?s=BIDU","2010","06","21"
"786","YHOO",TRUE,"http://finance.yahoo.com/q/pr?s=YHOO","2010","06","21"
"787","MRVL",TRUE,"http://finance.yahoo.com/q/pr?s=MRVL","2010","06","21"
"788","CRUS",TRUE,"http://finance.yahoo.com/q/pr?s=CRUS","2010","06","21"
